id_carrera,area_conocimiento,subarea,nombre_carrera
3510,Tecnología,Maipú,TNS en Administración de Redes y Telecomunicaciones
3511,Tecnología,Melipilla,TNS en Administración de Redes y Telecomunicaciones
3512,Tecnología,Providencia,TNS en Administración de Redes y Telecomunicaciones
3513,Tecnología,Puente Alto,TNS en Administración de Redes y Telecomunicaciones
3514,Tecnología,Santiago,TNS en Administración de Redes y Telecomunicaciones
3515,Tecnología,Viña del Mar,TNS en Administración de Redes y Telecomunicaciones
3516,Tecnología,Puente Alto,TNS en Calidad de Alimentos
3517,Tecnología,Valparaíso,TNS en Calidad de Alimentos
3518,Tecnología,Cerrillos,TNS Analista Programador Computacional
3519,Tecnología,Concepción,TNS Analista Programador Computacional
3520,Tecnología,El Bosque,TNS Analista Programador Computacional
3521,Tecnología,Huechuraba,TNS Analista Programador Computacional
3522,Tecnología,La Florida,TNS Analista Programador Computacional
3523,Tecnología,Maipú,TNS Analista Programador Computacional
3524,Tecnología,Melipilla,TNS Analista Programador Computacional
3525,Tecnología,Nacimiento,TNS Analista Programador Computacional
3526,Tecnología,Puente Alto,TNS Analista Programador Computacional
3527,Tecnología,San Joaquín,TNS Analista Programador Computacional
3528,Tecnología,Santiago,TNS Analista Programador Computacional
3529,Tecnología,Valparaíso,TNS Analista Programador Computacional
3530,Tecnología,Viña del Mar,TNS Analista Programador Computacional
3531,Tecnología,Providencia,TNS Analista Programador Computacional (P.E.)
3532,Tecnología,Providencia,TNS en Desarrollo de Aplicaciones (P.E.)
3533,Tecnología,Puente Alto,TNS en Administración de Infraestructura y Plataformas Tecnológicas
3534,Tecnología,Concepción,TNS en Construcción
3535,Tecnología,El Bosque,TNS en Construcción
3536,Tecnología,Maipú,TNS en Construcción
3537,Tecnología,Melipilla,TNS en Construcción
3538,Tecnología,Puente Alto,TNS en Construcción
3539,Tecnología,Valparaíso,TNS en Construcción
3540,Tecnología,Arauco,TNS en Electricidad y Automatización Industrial
3541,Tecnología,Concepción,TNS en Electricidad y Automatización Industrial
3542,Tecnología,El Bosque,TNS en Electricidad y Automatización Industrial
3543,Tecnología,Huechuraba,TNS en Electricidad y Automatización Industrial
3544,Tecnología,Maipú,TNS en Electricidad y Automatización Industrial
3545,Tecnología,Nacimiento,TNS en Electricidad y Automatización Industrial
3546,Tecnología,Puente Alto,TNS en Electricidad y Automatización Industrial
3547,Tecnología,Puerto Montt,TNS en Electricidad y Automatización Industrial
3548,Tecnología,San Joaquín,TNS en Electricidad y Automatización Industrial
3549,Tecnología,Valparaíso,TNS en Electricidad y Automatización Industrial
3550,Tecnología,Valparaíso,TNS en Electricidad y Electrónica
3551,Tecnología,Santiago,TNS en Instalaciones Eléctricas
3552,Tecnología,Valparaíso,TNS en Instalaciones Eléctricas
3553,Tecnología,Huechuraba,TNS en Energías Renovables
3554,Tecnología,Maipú,TNS en Energías Renovables
3555,Tecnología,Puente Alto,TNS en Energías Renovables
3556,Tecnología,San Joaquín,TNS en Energías Renovables
3557,Tecnología,Puente Alto,TNS en Geología y Sondaje
3558,Tecnología,Valparaíso,TNS en Geología y Sondaje
3559,Tecnología,Arauco,TNS en Gestión Logística
3560,Tecnología,Cerrillos,TNS en Gestión Logística
3561,Tecnología,Concepción,TNS en Gestión Logística
3562,Tecnología,El Bosque,TNS en Gestión Logística
3563,Tecnología,Huechuraba,TNS en Gestión Logística
3564,Tecnología,La Florida,TNS en Gestión Logística
3565,Tecnología,Nacimiento,TNS en Gestión Logística
3566,Tecnología,Providencia,TNS en Gestión Logística
3567,Tecnología,Puerto Montt,TNS en Gestión Logística
3568,Tecnología,Santiago,TNS en Gestión Logística
3569,Tecnología,Valparaíso,TNS en Gestión Logística
3570,Tecnología,Viña del Mar,TNS en Gestión Logística
3571,Tecnología,Cerrillos,TNS en Gestión Logística (P.E.)
3572,Tecnología,El Bosque,TNS en Gestión Logística (P.E.)
3573,Tecnología,Huechuraba,TNS en Gestión Logística (P.E.)
3574,Tecnología,Maipú,TNS en Gestión Logística (P.E.)
3575,Tecnología,Providencia,TNS en Gestión Logística (P.E.)
3576,Tecnología,Santiago,TNS en Gestión Logística (P.E.)
3577,Tecnología,Arauco,TNS en Maquinaria y Vehículos Pesados
3578,Tecnología,El Bosque,TNS en Maquinaria y Vehículos Pesados
3579,Tecnología,Maipú,TNS en Maquinaria y Vehículos Pesados
3580,Tecnología,Puerto Montt,TNS en Maquinaria y Vehículos Pesados
3581,Tecnología,San Joaquín,TNS en Maquinaria y Vehículos Pesados
3582,Tecnología,Valparaíso,TNS en Maquinaria y Vehículos Pesados
3583,Tecnología,Concepción,TNS en Mecánica Automotriz y Autotrónica
3584,Tecnología,El Bosque,TNS en Mecánica Automotriz y Autotrónica
3585,Tecnología,Huechuraba,TNS en Mecánica Automotriz y Autotrónica
3586,Tecnología,Maipú,TNS en Mecánica Automotriz y Autotrónica
3587,Tecnología,Melipilla,TNS en Mecánica Automotriz y Autotrónica
3588,Tecnología,Puente Alto,TNS en Mecánica Automotriz y Autotrónica
3589,Tecnología,Puerto Montt,TNS en Mecánica Automotriz y Autotrónica
3590,Tecnología,San Joaquín,TNS en Mecánica Automotriz y Autotrónica
3591,Tecnología,Valparaíso,TNS en Mecánica Automotriz y Autotrónica
3592,Tecnología,Villarrica,TNS en Mecánica Automotriz y Autotrónica
3593,Tecnología,Arauco,TNS en Mantenimiento Electromecánico
3594,Tecnología,Concepción,TNS en Mantenimiento Electromecánico
3595,Tecnología,Maipú,TNS en Mantenimiento Electromecánico
3596,Tecnología,Nacimiento,TNS en Mantenimiento Electromecánico
3597,Tecnología,Puerto Montt,TNS en Mantenimiento Electromecánico
3598,Tecnología,San Joaquín,TNS en Mantenimiento Electromecánico
3599,Tecnología,Valparaíso,TNS en Mantenimiento Electromecánico
3600,Tecnología,Puente Alto,TNS Analista en Control Ambiental
3601,Tecnología,Arauco,TNS en Prevención de Riesgos
3602,Tecnología,Valparaíso,TNS en Prevención de Riesgos
3603,Tecnología,Concepción,TNS en Tecnología en Sonido
3604,Tecnología,Las Condes,TNS en Tecnología en Sonido
3605,Tecnología,Viña del Mar,TNS en Tecnología en Sonido
3606,Tecnología,Maipú,TNS en Topografía
3607,Tecnología,Puerto Montt,TNS en Topografía
3608,Tecnología,Santiago,TNS en Topografía
3609,Tecnología,Valparaíso,TNS en Topografía
3610,Administración y Comercio,La Unión,Ingeniería en Administración de Empresas
3611,Administración y Comercio,Panguipulli,Ingeniería en Administración de Empresas
3612,Administración y Comercio,Panguipulli,Ingeniería en Administración de Empresas (P.E.)
3613,Administración y Comercio,Concepción,Ingeniería en Administración General (P.E.)
3614,Administración y Comercio,Panguipulli,Ingeniería en Administración General (P.E.)
3615,Administración y Comercio,Providencia,Ingeniería en Administración General Nivel Profesional (P.E.)
3616,Administración y Comercio,La Unión,TNS en Administración de Empresas
3617,Administración y Comercio,Mejillones,TNS en Administración de Empresas
3618,Administración y Comercio,Panguipulli,TNS en Administración de Empresas
3619,Administración y Comercio,Rancagua,TNS en Administración de Empresas
3620,Administración y Comercio,Arauco,TNS en Administración General
3621,Administración y Comercio,Concepción,TNS en Administración General
3622,Administración y Comercio,La Unión,TNS en Administración General
3623,Administración y Comercio,Providencia,TNS en Administración de Recursos Humanos
3624,Administración y Comercio,Providencia,TNS en Gestión Pública y Municipal
3625,Administración y Comercio,Providencia,TNS Comercio Exterior
3626,Administración y Comercio,Providencia,TNS en Contabilidad General
3627,Administración y Comercio,La Unión,TNS en Gastronomía
3628,Administración y Comercio,Panguipulli,TNS en Gastronomía
3629,Ciencias,Providencia,Ingeniería en Ciencia de Datos
3630,Ciencias,Providencia,TNS en Ciencias de Datos
3631,Ciencias Sociales,Providencia,TNS en Prevención y Rehabilitación de Adicciones
3632,Ciencias Sociales,Rancagua,TNS en Prevención y Rehabilitación de Adicciones
3633,Ciencias Sociales,Arauco,TNS en Servicio Social
3634,Ciencias Sociales,Concepción,TNS en Servicio Social
3635,Ciencias Sociales,La Unión,TNS en Servicio Social
3636,Ciencias Sociales,Mejillones,TNS en Servicio Social
3637,Ciencias Sociales,Panguipulli,TNS en Servicio Social
3638,Ciencias Sociales,Rancagua,TNS en Servicio Social
3639,Educación,Arauco,Psicopedagogía
3640,Educación,Providencia,Psicopedagogía
3641,Educación,Rancagua,Psicopedagogía
3642,Educación,Mejillones,Psicopedagogía Plan Continuidad (P.E.)
3643,Educación,Panguipulli,Psicopedagogía Plan Continuidad (P.E.)
3644,Educación,Providencia,Psicopedagogía Plan Continuidad (P.E.)
3645,Educación,La Unión,TNS en Educación Básica
3646,Educación,Providencia,TNS en Educación Básica
3647,Educación,Arauco,TNS en Educación Diferencial
3648,Educación,Concepción,TNS en Educación Diferencial
3649,Educación,La Unión,TNS en Educación Diferencial
3650,Educación,Mejillones,TNS en Educación Diferencial
3651,Educación,Panguipulli,TNS en Educación Diferencial
3652,Educación,Arauco,TNS en Educación Parvularia
3653,Educación,Concepción,TNS en Educación Parvularia
3654,Educación,La Unión,TNS en Educación Parvularia
3655,Educación,Panguipulli,TNS en Educación Parvularia
3656,Educación,Providencia,TNS en Educación Parvularia
3657,Educación,Rancagua,TNS en Educación Parvularia
3658,Salud,Arauco,TNS en Enfermería
3659,Salud,Panguipulli,TNS en Enfermería
3660,Salud,Rancagua,TNS en Enfermería
3661,Salud,La Unión,TNS Enfermería
3662,Salud,Arauco,TNS en Estética Integral
3663,Salud,Concepción,TNS en Estética Integral
3664,Salud,La Unión,TNS en Estética Integral
3665,Salud,Providencia,TNS en Estética Integral
3666,Salud,Rancagua,TNS en Estética Integral
3667,Salud,Concepción,TNS Estética Integral
3668,Salud,Concepción,TNS en Masoterapia
3669,Salud,Panguipulli,TNS en Terapias Complementarias de Salud
3670,Tecnología,Concepción,Construcción Civil
3671,Tecnología,La Unión,Construcción Civil
3672,Tecnología,Panguipulli,Construcción Civil
3673,Tecnología,Panguipulli,Construcción Civil (P.E.)
3674,Tecnología,Providencia,Construcción Civil (P.E.)
3675,Tecnología,Rancagua,Construcción Civil (P.E.)
3676,Tecnología,Providencia,Construcción Civil Plan Continuidad (P.E.)
3677,Tecnología,Arauco,Ing. Ejec. Industrial
3678,Tecnología,Arauco,Ing. Ejec. Industrial (P.E.)
3679,Tecnología,Concepción,Ing. Ejec. Industrial (P.E.)
3680,Tecnología,Rancagua,Ing. Ejec. Industrial (P.E.)
3681,Tecnología,Providencia,Ingenieria de Ejecución Industrial
3682,Tecnología,Providencia,Ingeniería en Automatización y Control
3683,Tecnología,Providencia,Ingenieria en Gestion Logística
3684,Tecnología,Rancagua,Ingeniería en Minas (P.E.)
3685,Tecnología,Providencia,Ingeniería en Minas Plan Continuidad (P.E.)
3686,Tecnología,Providencia,Ingeniería en Prevención de Riesgos
3687,Tecnología,Providencia,TNS en Ciberseguridad
3688,Tecnología,Providencia,TNS en Automatización y Control
3689,Tecnología,Arauco,TNS en Construcción Civil
3690,Tecnología,Concepción,TNS en Construcción Civil
3691,Tecnología,La Unión,TNS en Construcción Civil
3692,Tecnología,Panguipulli,TNS en Construcción Civil
3693,Tecnología,Providencia,TNS en Construcción Civil
3694,Tecnología,Rancagua,TNS en Construcción Civil
3695,Tecnología,Mejillones,TNS en Electricidad
3696,Tecnología,Panguipulli,TNS en Electricidad
3697,Tecnología,Mejillones,TNS en Gestión Logística
3698,Tecnología,Panguipulli,TNS en Mecánica Automotriz
3699,Tecnología,Mejillones,TNS Ambiental y Gestión de Calidad
3700,Tecnología,Rancagua,TNS en Minas
3701,Tecnología,Mejillones,TNS en Mantenimiento Industrial
3702,Tecnología,Providencia,TNS en Procesos Industriales
3703,Tecnología,Panguipulli,TNS en Prevención de Riesgos
3704,Tecnología,Providencia,TNS en Prevención de Riesgos
3705,Tecnología,Concepción,TNS en Maquinaria Naval
3706,Tecnología,Providencia,TNS en Operaciones Portuarias
3707,Tecnología,Concepción,TNS en Transporte Marítimo
3708,Arte y Arquitectura,Viña del Mar,Espec. en Arreglos Instrumentales y Composición de Música Popular
3709,Arte y Arquitectura,Vitacura,Espec. en Arreglos Instrumentales y Composición de Música Popular
3710,Arte y Arquitectura,Viña del Mar,Intérprete en Canto Popular
3711,Arte y Arquitectura,Vitacura,Intérprete en Canto Popular
3712,Arte y Arquitectura,Viña del Mar,Intérprete Instrumental
3713,Arte y Arquitectura,Vitacura,Intérprete Instrumental
3714,Arte y Arquitectura,Vitacura,Intérprete Musical Superior
3715,Arte y Arquitectura,Vitacura,Intérprete en Danza
3716,Arte y Arquitectura,Vitacura,Producción Musical y Gestión Artística
3717,Administración y Comercio,Providencia,Ingeniería en Recursos Humanos (P.E.)
3718,Administración y Comercio,Providencia,TNS en Recursos Humanos
3719,Administración y Comercio,Providencia,TNS en Administración Pública (P.E.)
3720,Administración y Comercio,Providencia,TNS Contabilidad General (P.E.)
3721,Administración y Comercio,Providencia,TNS en Administración Financiera
3722,Ciencias Sociales,Providencia,TNS en Relaciones Públicas y Comunicaciones
3723,Ciencias Sociales,Providencia,TNS Educador Social Infantojuvenil
3724,Ciencias Sociales,Providencia,TNS en Trabajo Social
3725,Derecho,Providencia,TNS Jurídico
3726,Educación,Providencia,TNS Educación Diferencial
3727,Educación,Providencia,TNS Educación Parvularia
3728,Tecnología,Providencia,Ingeniería en Gestión de Calidad y Ambiente
3729,Tecnología,Providencia,Ingeniería en Gestión de Calidad y Ambiente (P.E.)
3730,Tecnología,Providencia,Ingeniería en Automatización y Control  (P.E.)
3731,Tecnología,Providencia,Ingeniería en Logística
3732,Tecnología,Providencia,Ingeniería en Logística (P.E.)
3733,Tecnología,Providencia,Ingeniería en Prevención de Riesgos (P.E.)
3734,Tecnología,Providencia,TNS Administración de Redes
3735,Tecnología,Providencia,TNS en Administración de Infraestructura Cloud
3736,Tecnología,Providencia,TNS Analista Programador Computacional
3737,Tecnología,Providencia,TNS en Análisis de Datos
3738,Tecnología,Providencia,TNS Control Industrial
3739,Tecnología,Providencia,TNS Ambiental y Gestión Energética
3740,Tecnología,Providencia,TNS en Gestión de Calidad y Ambiente
3741,Tecnología,Providencia,TNS en Gestión Energética
3742,Tecnología,Providencia,TNS Procesos Mineros
3743,Tecnología,Providencia,TNS en Seguridad Privada
3744,Tecnología,Providencia,TNS en Telecomunicaciones
3745,Administración y Comercio,Iquique,Contador Auditor
3746,Administración y Comercio,Los Ángeles,Contador Auditor
3747,Administración y Comercio,Osorno,Contador Auditor
3748,Administración y Comercio,Puerto Montt,Contador Auditor
3749,Administración y Comercio,Punta Arenas,Contador Auditor
3750,Administración y Comercio,Los Ángeles,Contador Auditor (P.E.)
3751,Administración y Comercio,Osorno,Contador Auditor (P.E.)
3752,Administración y Comercio,Ovalle,Contador Auditor (P.E.)
